latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-18.11643,31.91204,333,1.47,1.2,2024-07-04,1200,Aqua,MODIS,84,6.1NRT,303.62,44.85,D
-18.11312,30.84311,326.12,1.76,1.3,2024-07-04,1200,Aqua,MODIS,77,6.1NRT,305,36.27,D
-18.08013,30.61914,332.14,1.82,1.32,2024-07-04,1200,Aqua,MODIS,83,6.1NRT,306.79,53.33,D
-17.90003,32.08681,319.32,1.42,1.18,2024-07-04,1200,Aqua,MODIS,64,6.1NRT,306.14,14.36,D
-18.08256,30.62984,322.39,1.82,1.32,2024-07-04,1200,Aqua,MODIS,72,6.1NRT,305.09,26.99,D
-18.08462,30.61292,322.25,1.82,1.32,2024-07-04,1200,Aqua,MODIS,70,6.1NRT,306.25,26.57,D
-17.88785,32.09849,319.93,1.42,1.18,2024-07-04,1200,Aqua,MODIS,65,6.1NRT,305.02,14.8,D
-16.18026,29.37193,308.33,1.12,1.06,2024-07-04,1949,Terra,MODIS,45,6.1NRT,290.18,9.63,N
-17.99088,31.84092,303.49,1,1,2024-07-04,1949,Terra,MODIS,55,6.1NRT,280.76,8.81,N
-18.07515,30.81562,311.66,1.03,1.02,2024-07-04,1949,Terra,MODIS,83,6.1NRT,281.41,14.79,N
-18.07643,30.80606,315.85,1.03,1.02,2024-07-04,1949,Terra,MODIS,92,6.1NRT,281.8,18.32,N
-17.48953,30.3813,301.92,1.05,1.02,2024-07-04,1949,Terra,MODIS,45,6.1NRT,285.58,7.97,N
-17.12684,31.35749,300.56,1,1,2024-07-04,1949,Terra,MODIS,30,6.1NRT,284.2,6.62,N
-16.21234,29.39277,317.75,1.12,1.05,2024-07-04,1949,Terra,MODIS,96,6.1NRT,289.77,18.69,N
-16.20558,29.37116,312.62,1.12,1.06,2024-07-04,1949,Terra,MODIS,67,6.1NRT,290.14,13.22,N
-16.199,29.37442,311.04,1.12,1.06,2024-07-04,1949,Terra,MODIS,37,6.1NRT,290.17,12.05,N
-16.20031,29.3644,308.22,1.12,1.06,2024-07-04,1949,Terra,MODIS,18,6.1NRT,289.75,9.24,N
-16.585,28.98767,310.83,3.75,1.81,2024-07-05,0818,Terra,MODIS,0,6.1NRT,299.21,32.69,D
-19.4859,29.53331,313.49,4.5,1.95,2024-07-05,0820,Terra,MODIS,67,6.1NRT,296.83,80.08,D
-19.48412,29.53828,308.68,4.5,1.95,2024-07-05,0820,Terra,MODIS,56,6.1NRT,296.69,47.07,D
-16.00311,30.48677,319.25,1.68,1.27,2024-07-05,1238,Aqua,MODIS,22,6.1NRT,306.69,11.27,D
-16.20643,29.33037,319.29,1.39,1.17,2024-07-05,1238,Aqua,MODIS,61,6.1NRT,306.89,11.57,D
-16.01437,30.48885,319.27,1.68,1.27,2024-07-05,1238,Aqua,MODIS,43,6.1NRT,307.01,12.87,D
-16.18778,29.37935,321.09,1.4,1.17,2024-07-05,1238,Aqua,MODIS,37,6.1NRT,307.09,12.14,D
-16.00571,30.47142,329.42,1.68,1.27,2024-07-05,1238,Aqua,MODIS,79,6.1NRT,305.91,36.36,D
-16.01697,30.47341,321.04,1.68,1.27,2024-07-05,1238,Aqua,MODIS,59,6.1NRT,306.72,18.25,D
-19.87701,29.60315,352.12,1.27,1.12,2024-07-05,1238,Aqua,MODIS,96,6.1NRT,304.07,83.06,D
-19.87894,29.5912,360.55,1.26,1.12,2024-07-05,1238,Aqua,MODIS,100,6.1NRT,309.6,112.92,D
-19.88086,29.57937,322.94,1.26,1.12,2024-07-05,1238,Aqua,MODIS,75,6.1NRT,305.1,17.61,D
-19.86712,29.60131,338.38,1.27,1.12,2024-07-05,1238,Aqua,MODIS,88,6.1NRT,301.58,46.39,D
-19.86906,29.58939,364.94,1.26,1.12,2024-07-05,1238,Aqua,MODIS,100,6.1NRT,308.21,130.38,D
-19.87099,29.5775,317.17,1.26,1.12,2024-07-05,1238,Aqua,MODIS,26,6.1NRT,304.75,9.55,D
-19.84868,29.40455,315.54,1.24,1.1,2024-07-05,1238,Aqua,MODIS,60,6.1NRT,304.24,8.85,D
-19.837,29.41429,341.61,1.24,1.11,2024-07-05,1238,Aqua,MODIS,90,6.1NRT,304.34,52.92,D
-19.8389,29.40275,333.33,1.24,1.1,2024-07-05,1238,Aqua,MODIS,85,6.1NRT,305.31,34.91,D
-19.53454,29.69331,317.4,1.3,1.13,2024-07-05,1238,Aqua,MODIS,65,6.1NRT,302.85,11.76,D
-19.53653,29.6813,315.39,1.29,1.13,2024-07-05,1238,Aqua,MODIS,59,6.1NRT,303.43,8.95,D
-19.50009,29.83791,315.71,1.32,1.14,2024-07-05,1238,Aqua,MODIS,61,6.1NRT,303.32,9.31,D
-19.50215,29.8256,328.06,1.32,1.14,2024-07-05,1238,Aqua,MODIS,80,6.1NRT,305.48,28.29,D
-19.49864,29.53198,319.27,1.27,1.12,2024-07-05,1238,Aqua,MODIS,34,6.1NRT,305,11.97,D
-19.31417,30.57696,320.03,1.49,1.2,2024-07-05,1238,Aqua,MODIS,71,6.1NRT,303.64,21.91,D
-19.31651,30.56314,313.31,1.48,1.2,2024-07-05,1238,Aqua,MODIS,46,6.1NRT,302.07,10.45,D
-19.47689,29.54021,318.12,1.27,1.12,2024-07-05,1238,Aqua,MODIS,47,6.1NRT,304.11,11.36,D
-19.27992,30.45764,315.97,1.46,1.19,2024-07-05,1238,Aqua,MODIS,39,6.1NRT,302.83,11.41,D
-19.27651,30.45141,317.17,1.46,1.19,2024-07-05,1238,Aqua,MODIS,63,6.1NRT,303.3,13.4,D
-19.26595,30.44944,315.07,1.46,1.19,2024-07-05,1238,Aqua,MODIS,36,6.1NRT,303.78,10.34,D
-19.22036,30.52528,333.56,1.48,1.2,2024-07-05,1238,Aqua,MODIS,85,6.1NRT,305.53,46.76,D
-18.36988,31.62095,313.02,1.83,1.33,2024-07-05,1238,Aqua,MODIS,49,6.1NRT,301.38,13.09,D
-18.37291,31.60393,322.26,1.83,1.32,2024-07-05,1238,Aqua,MODIS,74,6.1NRT,302.13,33.01,D
-18.35821,31.61856,325.93,1.83,1.33,2024-07-05,1238,Aqua,MODIS,74,6.1NRT,300.3,41.02,D
-18.36125,31.60157,349.87,1.83,1.32,2024-07-05,1238,Aqua,MODIS,95,6.1NRT,303.3,133.32,D
-18.6266,30.0784,317.86,1.42,1.18,2024-07-05,1238,Aqua,MODIS,64,6.1NRT,305.61,12.67,D
-18.07014,32.11976,317.37,2.02,1.39,2024-07-05,1238,Aqua,MODIS,66,6.1NRT,303.96,22.17,D
-18.17941,31.51665,313.17,1.82,1.32,2024-07-05,1238,Aqua,MODIS,45,6.1NRT,300.39,13.88,D
-18.18241,31.49989,313.04,1.81,1.32,2024-07-05,1238,Aqua,MODIS,49,6.1NRT,300.52,14.89,D
-18.18497,31.51236,314.21,1.82,1.32,2024-07-05,1238,Aqua,MODIS,31,6.1NRT,300.5,14.62,D
-18.06829,32.11392,314.97,2.02,1.39,2024-07-05,1238,Aqua,MODIS,59,6.1NRT,304.03,16.64,D
-18.23414,30.47099,316.99,1.53,1.22,2024-07-05,1238,Aqua,MODIS,62,6.1NRT,304.43,14.17,D
-17.95847,31.47516,314.58,1.82,1.32,2024-07-05,1238,Aqua,MODIS,53,6.1NRT,302.55,15.99,D
-18.07125,30.82418,321.91,1.63,1.26,2024-07-05,1238,Aqua,MODIS,72,6.1NRT,304.6,24.66,D
-18.07382,30.8092,315.52,1.62,1.25,2024-07-05,1238,Aqua,MODIS,56,6.1NRT,304.45,12.36,D
-18.54072,26.73723,318.08,1.01,1.01,2024-07-05,1238,Aqua,MODIS,51,6.1NRT,307.84,6.2,D
-18.54212,26.72781,321.53,1.01,1.01,2024-07-05,1238,Aqua,MODIS,65,6.1NRT,308.85,9.43,D
-17.72179,31.44542,316.27,1.83,1.33,2024-07-05,1238,Aqua,MODIS,59,6.1NRT,305.55,16.73,D
-17.78226,30.68807,320.71,1.61,1.25,2024-07-05,1238,Aqua,MODIS,69,6.1NRT,303.41,22.49,D
-17.78483,30.67328,320.16,1.61,1.25,2024-07-05,1238,Aqua,MODIS,65,6.1NRT,303.29,21.29,D
-17.77121,30.68608,330.55,1.61,1.25,2024-07-05,1238,Aqua,MODIS,81,6.1NRT,301.43,43.76,D
-17.69843,31.03428,313.13,1.71,1.28,2024-07-05,1238,Aqua,MODIS,29,6.1NRT,303.01,9.87,D
-17.7122,30.95652,321.85,1.69,1.28,2024-07-05,1238,Aqua,MODIS,48,6.1NRT,303.62,22.02,D
-17.80817,30.40871,320.52,1.54,1.22,2024-07-05,1238,Aqua,MODIS,68,6.1NRT,304.13,18.47,D
-17.76926,30.69551,324.25,1.62,1.25,2024-07-05,1238,Aqua,MODIS,71,6.1NRT,302.04,28.85,D
-17.77174,30.68064,322.09,1.61,1.25,2024-07-05,1238,Aqua,MODIS,61,6.1NRT,301.3,24.71,D
-17.71204,30.96702,315.7,1.69,1.28,2024-07-05,1238,Aqua,MODIS,41,6.1NRT,302.04,11.81,D
-17.71468,30.95146,320.67,1.69,1.28,2024-07-05,1238,Aqua,MODIS,69,6.1NRT,303.92,21.59,D
-18.37674,26.47677,326.53,1.01,1,2024-07-05,1238,Aqua,MODIS,74,6.1NRT,311.73,13.57,D
-18.36784,26.47532,320.22,1.01,1,2024-07-05,1238,Aqua,MODIS,38,6.1NRT,309.91,6.26,D
-17.48842,31.12633,314.08,1.76,1.3,2024-07-05,1238,Aqua,MODIS,47,6.1NRT,303.47,12.23,D
-17.49123,31.10987,315.58,1.75,1.3,2024-07-05,1238,Aqua,MODIS,55,6.1NRT,303.94,15.11,D
-17.46754,30.97432,323.03,1.71,1.28,2024-07-05,1238,Aqua,MODIS,73,6.1NRT,302.99,32.4,D
-17.31701,31.6191,322.71,1.92,1.35,2024-07-05,1238,Aqua,MODIS,70,6.1NRT,304.52,29.71,D
-17.32017,31.60166,318.33,1.91,1.35,2024-07-05,1238,Aqua,MODIS,39,6.1NRT,306.52,18.56,D
-17.32353,31.61322,322.14,1.92,1.35,2024-07-05,1238,Aqua,MODIS,71,6.1NRT,304.76,29.47,D
-17.35064,31.31545,325.71,1.82,1.32,2024-07-05,1238,Aqua,MODIS,76,6.1NRT,303.86,37.38,D
-17.32124,31.41484,315.72,1.86,1.33,2024-07-05,1238,Aqua,MODIS,55,6.1NRT,304.8,13.13,D
-17.51717,30.14241,322.44,1.49,1.21,2024-07-05,1238,Aqua,MODIS,71,6.1NRT,304.52,21.21,D
-17.50651,30.14044,331.6,1.49,1.21,2024-07-05,1238,Aqua,MODIS,82,6.1NRT,304.72,39.34,D
-17.26231,31.40414,314.82,1.86,1.33,2024-07-05,1238,Aqua,MODIS,44,6.1NRT,303.26,12.31,D
-17.2984,31.20257,314.45,1.79,1.31,2024-07-05,1238,Aqua,MODIS,36,6.1NRT,303.68,11.03,D
-17.30342,31.19794,315.14,1.79,1.31,2024-07-05,1238,Aqua,MODIS,51,6.1NRT,303.17,13.04,D
-17.27174,31.24292,318.75,1.81,1.32,2024-07-05,1238,Aqua,MODIS,64,6.1NRT,305.51,20.88,D
-17.07298,32.0664,315.5,2.1,1.41,2024-07-05,1238,Aqua,MODIS,57,6.1NRT,303.33,16.02,D
-17.0535,32.10426,314.31,2.12,1.41,2024-07-05,1238,Aqua,MODIS,37,6.1NRT,303.9,12.33,D
-17.17945,30.50214,317.53,1.6,1.25,2024-07-05,1238,Aqua,MODIS,60,6.1NRT,304.74,14.03,D
-17.14157,30.44303,315.6,1.59,1.24,2024-07-05,1238,Aqua,MODIS,50,6.1NRT,303.66,11.79,D
-17.47833,28.36975,318.05,1.17,1.08,2024-07-05,1238,Aqua,MODIS,57,6.1NRT,306.51,7.73,D
-16.81813,32.02669,317.06,2.11,1.41,2024-07-05,1238,Aqua,MODIS,63,6.1NRT,305.51,18.86,D
-16.83888,31.91122,317.48,2.07,1.4,2024-07-05,1238,Aqua,MODIS,60,6.1NRT,305.66,19.94,D
-16.84229,31.89221,315.35,2.06,1.4,2024-07-05,1238,Aqua,MODIS,42,6.1NRT,305.34,13.97,D
-17.0054,30.90169,326.77,1.73,1.29,2024-07-05,1238,Aqua,MODIS,77,6.1NRT,303.43,41.63,D
-17.17717,29.54593,322.25,1.38,1.16,2024-07-05,1238,Aqua,MODIS,61,6.1NRT,303.39,17.81,D
-17.17926,29.53326,315.23,1.38,1.16,2024-07-05,1238,Aqua,MODIS,37,6.1NRT,304.43,7.57,D
-16.7822,31.39806,318.08,1.9,1.35,2024-07-05,1238,Aqua,MODIS,63,6.1NRT,304.33,19.39,D
-17.1002,29.51198,318.07,1.38,1.16,2024-07-05,1238,Aqua,MODIS,62,6.1NRT,304.18,12.01,D
-17.05161,29.74212,321.86,1.43,1.18,2024-07-05,1238,Aqua,MODIS,53,6.1NRT,300.77,19.37,D
-17.05381,29.72888,317.58,1.43,1.18,2024-07-05,1238,Aqua,MODIS,30,6.1NRT,300.86,12.85,D
-17.03899,29.75326,322.58,1.43,1.18,2024-07-05,1238,Aqua,MODIS,34,6.1NRT,301.16,20.02,D
-17.02028,29.73626,331.2,1.43,1.18,2024-07-05,1238,Aqua,MODIS,82,6.1NRT,301.58,38.47,D
-16.78596,30.57369,315.68,1.65,1.26,2024-07-05,1238,Aqua,MODIS,54,6.1NRT,304.87,13.43,D
-16.69222,31.04337,319.71,1.79,1.31,2024-07-05,1238,Aqua,MODIS,66,6.1NRT,302.29,25.22,D
-16.94382,29.5822,321.05,1.4,1.17,2024-07-05,1238,Aqua,MODIS,57,6.1NRT,302.37,17.5,D
-16.93346,29.58038,335.34,1.4,1.17,2024-07-05,1238,Aqua,MODIS,85,6.1NRT,302.98,45.58,D
-16.93561,29.56759,323.79,1.4,1.17,2024-07-05,1238,Aqua,MODIS,40,6.1NRT,303.93,20.41,D
-16.92691,29.57241,346.99,1.4,1.17,2024-07-05,1238,Aqua,MODIS,88,6.1NRT,303.39,78.14,D
-16.91656,29.57053,318.12,1.4,1.17,2024-07-05,1238,Aqua,MODIS,57,6.1NRT,303.26,13.69,D
-16.92701,29.44157,315.99,1.37,1.16,2024-07-05,1238,Aqua,MODIS,42,6.1NRT,304.9,7.69,D
-16.9188,29.42721,315.14,1.37,1.16,2024-07-05,1238,Aqua,MODIS,29,6.1NRT,303.81,7.21,D
-16.64361,30.99244,313.66,1.78,1.31,2024-07-05,1238,Aqua,MODIS,32,6.1NRT,303.13,11.61,D
-16.48626,31.81642,317.23,2.07,1.4,2024-07-05,1238,Aqua,MODIS,62,6.1NRT,306.01,19.94,D
-16.62336,31.04016,314.01,1.8,1.31,2024-07-05,1238,Aqua,MODIS,41,6.1NRT,303.63,12.98,D
-16.52974,30.9842,318.91,1.79,1.31,2024-07-05,1238,Aqua,MODIS,64,6.1NRT,303.87,25.54,D
-16.52136,30.97653,315.08,1.79,1.31,2024-07-05,1238,Aqua,MODIS,34,6.1NRT,301.09,17.6,D
-16.47205,30.91641,324.87,1.77,1.3,2024-07-05,1238,Aqua,MODIS,75,6.1NRT,304.83,36.58,D
-16.4515,30.83008,316.85,1.75,1.3,2024-07-05,1238,Aqua,MODIS,57,6.1NRT,303.68,15.99,D
-16.72946,29.08487,316.1,1.31,1.14,2024-07-05,1238,Aqua,MODIS,54,6.1NRT,304.22,7.69,D
-16.51617,30.12172,323.37,1.55,1.23,2024-07-05,1238,Aqua,MODIS,72,6.1NRT,304.04,23.11,D
-16.4969,30.1035,327.51,1.55,1.23,2024-07-05,1238,Aqua,MODIS,76,6.1NRT,305.23,32.25,D
-16.486,30.10193,317.13,1.55,1.23,2024-07-05,1238,Aqua,MODIS,34,6.1NRT,304.75,13.42,D
-16.62058,29.30433,315.84,1.36,1.16,2024-07-05,1238,Aqua,MODIS,50,6.1NRT,305.24,8.79,D
-16.58315,28.96721,316.03,1.3,1.13,2024-07-05,1238,Aqua,MODIS,22,6.1NRT,305.25,8.85,D
-16.41208,29.90378,319.6,1.5,1.21,2024-07-05,1238,Aqua,MODIS,63,6.1NRT,305.62,16.08,D
-16.40127,29.90254,315.77,1.5,1.21,2024-07-05,1238,Aqua,MODIS,25,6.1NRT,304.44,9.23,D
-16.49014,29.35896,317.04,1.38,1.16,2024-07-05,1238,Aqua,MODIS,51,6.1NRT,306.98,11.06,D
-16.40959,29.39713,318.82,1.39,1.17,2024-07-05,1238,Aqua,MODIS,60,6.1NRT,306.77,11.5,D
-16.2084,29.38365,320.03,1.4,1.17,2024-07-05,1238,Aqua,MODIS,27,6.1NRT,307.41,10.1,D
-17.48712,30.13615,304.69,3.05,1.66,2024-07-05,2029,Terra,MODIS,61,6.1NRT,281.69,46.84,N
-18.32626,31.4367,325.92,1.12,1.06,2024-07-06,0720,Terra,MODIS,83,6.1NRT,294.05,26.02,D
-16.18462,29.71957,313.76,1.51,1.21,2024-07-06,0720,Terra,MODIS,66,6.1NRT,297.12,16.5,D
-16.17707,29.39026,313.69,1.59,1.24,2024-07-06,0720,Terra,MODIS,47,6.1NRT,299.08,12.72,D
-16.32481,30.27135,310.58,1.38,1.16,2024-07-06,0720,Terra,MODIS,61,6.1NRT,298.57,10.26,D
-16.83601,31.78284,310.28,1.12,1.06,2024-07-06,0720,Terra,MODIS,60,6.1NRT,298.87,6.71,D
-16.45132,29.17127,325.82,1.63,1.26,2024-07-06,0720,Terra,MODIS,82,6.1NRT,299.93,39.95,D
-16.45389,29.18651,315.16,1.63,1.26,2024-07-06,0720,Terra,MODIS,70,6.1NRT,298.84,18.5,D
-16.49498,29.36417,321.85,1.58,1.24,2024-07-06,0720,Terra,MODIS,78,6.1NRT,297.99,31.3,D
-16.49741,29.37876,310.18,1.58,1.24,2024-07-06,0720,Terra,MODIS,61,6.1NRT,296.75,11.56,D
-16.49582,29.16352,315.04,1.63,1.26,2024-07-06,0720,Terra,MODIS,70,6.1NRT,298.67,17.41,D
-16.49832,29.17868,313.89,1.63,1.26,2024-07-06,0720,Terra,MODIS,68,6.1NRT,299.52,14.96,D
-16.49801,29.17197,316.56,1.63,1.26,2024-07-06,0720,Terra,MODIS,57,6.1NRT,299.34,18.56,D
-16.80142,30.80081,312.11,1.26,1.12,2024-07-06,0720,Terra,MODIS,66,6.1NRT,297.55,10.34,D
-16.62491,29.31906,310.04,1.58,1.24,2024-07-06,0720,Terra,MODIS,60,6.1NRT,297.75,10.34,D
-16.62727,29.33351,307.54,1.58,1.24,2024-07-06,0720,Terra,MODIS,42,6.1NRT,297.27,6.99,D
-17.07278,32.11581,311.78,1.08,1.04,2024-07-06,0720,Terra,MODIS,63,6.1NRT,297.31,8.3,D
-16.62847,29.32716,312.57,1.58,1.24,2024-07-06,0720,Terra,MODIS,66,6.1NRT,297.4,14.98,D
-16.763,29.03571,310.73,1.65,1.26,2024-07-06,0720,Terra,MODIS,62,6.1NRT,297.77,10.77,D
-16.76503,29.04515,308.61,1.65,1.26,2024-07-06,0720,Terra,MODIS,55,6.1NRT,297.77,8.94,D
-17.0552,29.72862,308.53,1.46,1.19,2024-07-06,0720,Terra,MODIS,58,6.1NRT,297.42,8.88,D
-17.51711,30.98405,305.25,1.21,1.09,2024-07-06,0720,Terra,MODIS,17,6.1NRT,294.08,4.81,D
-17.53003,30.86092,308.52,1.22,1.1,2024-07-06,0720,Terra,MODIS,57,6.1NRT,296.23,7.39,D
-17.56794,30.78502,330.6,1.23,1.1,2024-07-06,0720,Terra,MODIS,85,6.1NRT,297.55,36.49,D
-17.56975,30.79643,313.39,1.23,1.1,2024-07-06,0720,Terra,MODIS,68,6.1NRT,296.02,12.48,D
-17.5201,30.42136,319.6,1.3,1.13,2024-07-06,0720,Terra,MODIS,72,6.1NRT,298.21,19.52,D
-17.52202,30.43336,320.12,1.29,1.13,2024-07-06,0720,Terra,MODIS,77,6.1NRT,298.15,20.16,D
-17.6836,31.45885,308.05,1.14,1.06,2024-07-06,0720,Terra,MODIS,53,6.1NRT,296.51,5.87,D
-17.88367,31.43482,316.22,1.13,1.06,2024-07-06,0720,Terra,MODIS,68,6.1NRT,296.74,13.67,D
-17.79612,30.6679,311.81,1.24,1.11,2024-07-06,0720,Terra,MODIS,47,6.1NRT,298.41,9.74,D
-18.26261,32.40978,305.81,1.04,1.02,2024-07-06,0720,Terra,MODIS,54,6.1NRT,295.62,4.6,D
-18.16746,31.60336,304.32,1.11,1.05,2024-07-06,0720,Terra,MODIS,45,6.1NRT,293.6,4.46,D
-17.96892,30.15487,324.86,1.32,1.14,2024-07-06,0720,Terra,MODIS,71,6.1NRT,296.54,30.07,D
-18.11519,31.05294,306.4,1.17,1.08,2024-07-06,0720,Terra,MODIS,56,6.1NRT,295.54,4.82,D
-18.32787,31.44706,325.4,1.12,1.05,2024-07-06,0720,Terra,MODIS,83,6.1NRT,294.56,25.4,D
-18.69472,30.13286,310.62,1.3,1.13,2024-07-06,0720,Terra,MODIS,56,6.1NRT,294.33,10.33,D
-18.69336,30.12648,310.6,1.3,1.13,2024-07-06,0720,Terra,MODIS,52,6.1NRT,293.96,10.32,D
-19.67034,32.94862,307.31,1,1,2024-07-06,0722,Terra,MODIS,51,6.1NRT,294.74,6.15,D
-21.02077,30.43136,309.06,1.16,1.07,2024-07-06,0722,Terra,MODIS,63,6.1NRT,295.44,8.13,D
-20.14693,32.36772,304.32,1.02,1.01,2024-07-06,0722,Terra,MODIS,50,6.1NRT,294.14,3.94,D
-19.45116,30.55809,307.7,1.2,1.09,2024-07-06,0722,Terra,MODIS,60,6.1NRT,294.1,6.89,D
-19.44152,30.55978,361.24,1.2,1.09,2024-07-06,0722,Terra,MODIS,100,6.1NRT,299.15,113.28,D
-19.43972,30.54863,358.11,1.2,1.09,2024-07-06,0722,Terra,MODIS,99,6.1NRT,297.61,102.55,D
-19.30604,30.74419,308.21,1.18,1.08,2024-07-06,0722,Terra,MODIS,60,6.1NRT,294.06,7.73,D
-17.90676,32.19503,342.25,2.91,1.63,2024-07-06,1142,Aqua,MODIS,91,6.1NRT,307.52,182.31,D
-17.96781,30.40534,313.57,4,1.86,2024-07-06,1142,Aqua,MODIS,55,6.1NRT,303.2,44.38,D
-17.9939,30.13746,313.91,4.19,1.9,2024-07-06,1142,Aqua,MODIS,54,6.1NRT,303.34,42.81,D
-17.82256,31.3852,318.97,3.35,1.73,2024-07-06,1142,Aqua,MODIS,68,6.1NRT,304.56,55.1,D
-17.82564,31.3786,316,3.35,1.73,2024-07-06,1142,Aqua,MODIS,61,6.1NRT,304.41,40.58,D
-17.79586,30.38054,313.67,4,1.86,2024-07-06,1142,Aqua,MODIS,54,6.1NRT,303.2,39.18,D
-17.7156,30.80154,327.45,3.71,1.8,2024-07-06,1142,Aqua,MODIS,79,6.1NRT,303.14,120.21,D
-17.68347,30.79851,321.98,3.71,1.8,2024-07-06,1142,Aqua,MODIS,73,6.1NRT,303.34,86.56,D
-17.68704,30.82636,317.82,3.68,1.8,2024-07-06,1142,Aqua,MODIS,42,6.1NRT,302.74,52.43,D
-17.69061,30.79192,320.17,3.71,1.8,2024-07-06,1142,Aqua,MODIS,56,6.1NRT,303.48,69.25,D
-17.49893,31.8954,315.47,3.03,1.66,2024-07-06,1142,Aqua,MODIS,58,6.1NRT,304.62,34.47,D
-17.49894,31.89077,314.87,3.03,1.66,2024-07-06,1142,Aqua,MODIS,55,6.1NRT,304.45,31.21,D
-17.55654,30.90972,321.53,3.62,1.78,2024-07-06,1142,Aqua,MODIS,72,6.1NRT,299.22,90.41,D
-17.28982,31.5902,318.48,3.18,1.69,2024-07-06,1142,Aqua,MODIS,66,6.1NRT,304.09,50.06,D
-17.23228,31.11531,315.41,3.45,1.75,2024-07-06,1142,Aqua,MODIS,54,6.1NRT,304.89,43.88,D
-17.2355,31.08357,317.77,3.47,1.75,2024-07-06,1142,Aqua,MODIS,56,6.1NRT,303.42,54.03,D
-17.32139,30.21733,321.59,4.05,1.87,2024-07-06,1142,Aqua,MODIS,72,6.1NRT,302.08,104.47,D
-17.31647,30.21268,325.19,4.05,1.87,2024-07-06,1142,Aqua,MODIS,77,6.1NRT,301.7,135.13,D
-17.20903,29.51015,319.04,4.57,1.96,2024-07-06,1142,Aqua,MODIS,59,6.1NRT,302.7,88.87,D
-17.2083,29.50673,323.06,4.57,1.96,2024-07-06,1142,Aqua,MODIS,74,6.1NRT,302.68,122.15,D
-17.19077,29.50544,314.37,4.57,1.96,2024-07-06,1142,Aqua,MODIS,24,6.1NRT,302.39,45.99,D
-16.98563,30.88042,337.33,3.57,1.77,2024-07-06,1142,Aqua,MODIS,87,6.1NRT,302.05,214.63,D
-16.98894,30.84766,324.15,3.6,1.78,2024-07-06,1142,Aqua,MODIS,71,6.1NRT,302.54,103.81,D
-16.84038,31.99492,318.69,2.91,1.63,2024-07-06,1142,Aqua,MODIS,65,6.1NRT,304,42.45,D
-16.99126,30.87372,336.48,3.57,1.77,2024-07-06,1142,Aqua,MODIS,82,6.1NRT,302.55,199.19,D
-16.83804,31.98757,326.11,2.91,1.63,2024-07-06,1142,Aqua,MODIS,77,6.1NRT,304.24,79.82,D
-16.86622,31.45452,322.51,3.21,1.7,2024-07-06,1142,Aqua,MODIS,73,6.1NRT,305.08,70.33,D
-16.77612,31.58995,324.33,3.13,1.68,2024-07-06,1142,Aqua,MODIS,52,6.1NRT,304.77,64.37,D
-16.77418,31.61418,324.46,3.11,1.67,2024-07-06,1142,Aqua,MODIS,75,6.1NRT,305.93,72.89,D
-16.77731,31.58546,323.15,3.13,1.68,2024-07-06,1142,Aqua,MODIS,74,6.1NRT,304.78,65.27,D
-16.87746,29.58389,312.92,4.47,1.94,2024-07-06,1142,Aqua,MODIS,41,6.1NRT,302.18,48.21,D
-16.7651,29.85276,314.49,4.25,1.91,2024-07-06,1142,Aqua,MODIS,53,6.1NRT,299.78,62.8,D
-16.60399,31.22757,314.69,3.32,1.72,2024-07-06,1142,Aqua,MODIS,53,6.1NRT,302.66,36.76,D
-16.76277,29.48383,321.83,4.54,1.96,2024-07-06,1142,Aqua,MODIS,72,6.1NRT,302.11,116.17,D
-16.76688,29.44088,318.57,4.57,1.96,2024-07-06,1142,Aqua,MODIS,62,6.1NRT,301.96,86.87,D
-16.76094,29.47551,331.05,4.54,1.96,2024-07-06,1142,Aqua,MODIS,72,6.1NRT,302.32,213.84,D
-16.76532,29.43264,316.42,4.57,1.96,2024-07-06,1142,Aqua,MODIS,57,6.1NRT,301.92,72.72,D
-19.26679,30.58972,313,4.03,1.86,2024-07-06,1142,Aqua,MODIS,59,6.1NRT,302.3,43.17,D
-19.25021,30.58765,312.83,4.03,1.86,2024-07-06,1142,Aqua,MODIS,60,6.1NRT,302.24,39.77,D
-19.26178,30.58434,320.74,4.03,1.86,2024-07-06,1142,Aqua,MODIS,70,6.1NRT,302.42,95,D
-18.52703,30.79696,327.81,3.8,1.82,2024-07-06,1142,Aqua,MODIS,82,6.1NRT,305.14,131.64,D
-18.51626,30.82755,316.15,3.78,1.82,2024-07-06,1142,Aqua,MODIS,66,6.1NRT,304.66,49.97,D
-18.51986,30.79224,325.67,3.8,1.82,2024-07-06,1142,Aqua,MODIS,79,6.1NRT,305.03,114.63,D
-18.38033,31.05653,327.36,3.62,1.78,2024-07-06,1142,Aqua,MODIS,81,6.1NRT,303.67,120.62,D
-18.36445,31.05472,315.44,3.62,1.78,2024-07-06,1142,Aqua,MODIS,57,6.1NRT,303.01,42.27,D
-18.38654,31.04974,324.62,3.62,1.78,2024-07-06,1142,Aqua,MODIS,74,6.1NRT,303.58,101.06,D
-17.89565,32.84011,326.91,2.6,1.55,2024-07-06,1142,Aqua,MODIS,80,6.1NRT,303.38,83.88,D
-17.92123,32.19688,351.56,2.91,1.63,2024-07-06,1142,Aqua,MODIS,96,6.1NRT,308.67,269.82,D
